"Customer_Type","Product","Category","Unit_Price","Quantity","Discount","Total_Price","Region"
"B2B","Sprite","Soft Drinks","0.77","43","0.05","31.45","Mecklenburg-Vorpommern"
"B2C","RotkÃ¤ppchen Sekt","Alcoholic Beverages","8.54","5","0.0","42.7","Hessen"
"B2C","Gerolsteiner","Water","1.07","1","0.0","1.07","Hamburg"
"B2C","Evian","Water","1.31","6","0.0","7.86","Hamburg"
"B2C","Rockstar","Soft Drinks","2.34","15","0.0","35.1","Hamburg"
"B2C","Tomato Juice","Juices","3.43","10","0.0","34.3","Hamburg"
"B2C","Riesling","Alcoholic Beverages","4.32","14","0.0","60.48","Hamburg"
"B2C","Rauch Multivitamin","Juices","2.31","15","0.0","34.65","Brandenburg"
"B2C","Beck's","Alcoholic Beverages","1.33","4","0.0","5.32","Brandenburg"
"B2C","Granini Apple","Juices","1.59","14","0.0","22.26","Brandenburg"
"B2C","Jever","Alcoholic Beverages","1.88","9","0.0","16.92","Brandenburg"
"B2C","Monster","Soft Drinks","3.31","2","0.0","6.62","Bremen"
"B2C","Mountain Dew","Soft Drinks","0.99","9","0.0","8.91","Bremen"
"B2C","Chardonnay","Alcoholic Beverages","5.03","8","0.0","40.24","Bremen"
"B2C","Rauch Multivitamin","Juices","2.45","15","0.0","36.75","Baden-WÃ¼rttemberg"
"B2C","Warsteiner","Alcoholic Beverages","1.02","6","0.0","6.12","Hamburg"
"B2C","Apollinaris","Water","0.93","6","0.0","5.58","Hamburg"
"B2C","MoÃ«t & Chandon","Alcoholic Beverages","57.11","13","0.0","742.43","Hamburg"
"B2C","Rockstar","Soft Drinks","2.21","3","0.0","6.63","Hamburg"
"B2B","Veuve Clicquot","Alcoholic Beverages","47.37","50","0.1","2131.65","Bayern"
"B2B","Volvic Touch","Water","0.78","9","0.05","6.67","Bayern"
"B2C","Cranberry Juice","Juices","3.46","11","0.0","38.06","Sachsen-Anhalt"
"B2C","Red Bull","Soft Drinks","2.22","9","0.0","19.98","ThÃ¼ringen"
"B2B","Sprite","Soft Drinks","0.56","29","0.05","15.43","Sachsen-Anhalt"
"B2B","Rockstar","Soft Drinks","2.84","60","0.05","161.88","Sachsen-Anhalt"
"B2B","Bacardi","Alcoholic Beverages","30.07","57","0.05","1628.29","Sachsen-Anhalt"
"B2B","Volvic Touch","Water","2.25","30","0.1","60.75","Sachsen-Anhalt"
"B2B","Club Mate","Soft Drinks","2.49","95","0.1","212.9","Sachsen-Anhalt"
"B2B","Granini Apple","Juices","2.2","83","0.05","173.47","Hamburg"
"B2B","Monster","Soft Drinks","2.07","3","0.05","5.9","Hamburg"
"B2B","Vittel","Water","0.42","59","0.1","22.3","Hamburg"
"B2B","Mango Juice","Juices","3.39","88","0.1","268.49","Hamburg"
"B2B","Warsteiner","Alcoholic Beverages","1.88","78","0.1","131.98","ThÃ¼ringen"
"B2B","Tomato Juice","Juices","1.58","61","0.05","91.56","ThÃ¼ringen"
"B2B","Sauvignon Blanc","Alcoholic Beverages","6.6","40","0.1","237.6","ThÃ¼ringen"
"B2C","Monster","Soft Drinks","3.12","12","0.0","37.44","Schleswig-Holstein"
"B2C","Evian","Water","1.23","7","0.0","8.61","Schleswig-Holstein"
"B2C","Hohes C Orange","Juices","1.75","13","0.0","22.75","Baden-WÃ¼rttemberg"
"B2C","Schwip Schwap","Soft Drinks","1.2","6","0.0","7.2","Baden-WÃ¼rttemberg"
"B2C","Rauch Multivitamin","Juices","2.31","14","0.0","32.34","Baden-WÃ¼rttemberg"
"B2C","San Pellegrino","Water","0.86","8","0.0","6.88","Baden-WÃ¼rttemberg"
"B2C","Mango Juice","Juices","3.31","6","0.0","19.86","Nordrhein-Westfalen"
"B2C","San Pellegrino","Water","0.91","14","0.0","12.74","Nordrhein-Westfalen"
"B2C","Chardonnay","Alcoholic Beverages","5.03","1","0.0","5.03","Baden-WÃ¼rttemberg"
"B2C","Selters","Water","0.49","13","0.0","6.37","Baden-WÃ¼rttemberg"
"B2C","Volvic Touch","Water","1.38","2","0.0","2.76","Nordrhein-Westfalen"
"B2C","Granini Apple","Juices","1.59","5","0.0","7.95","Nordrhein-Westfalen"
"B2C","Rauch Multivitamin","Juices","2.45","13","0.0","31.85","Baden-WÃ¼rttemberg"
"B2C","Selters","Water","0.49","6","0.0","2.94","Baden-WÃ¼rttemberg"
"B2C","Club Mate","Soft Drinks","2.26","12","0.0","27.12","Baden-WÃ¼rttemberg"
"B2C","Bacardi","Alcoholic Beverages","14.26","15","0.0","213.9","Baden-WÃ¼rttemberg"
"B2C","Schwip Schwap","Soft Drinks","1.27","2","0.0","2.54","Schleswig-Holstein"
"B2C","Erdinger WeiÃŸbier","Alcoholic Beverages","2.04","8","0.0","16.32","Schleswig-Holstein"
"B2C","Krombacher","Alcoholic Beverages","1.63","7","0.0","11.41","Schleswig-Holstein"
"B2C","Riesling","Alcoholic Beverages","4.32","15","0.0","64.8","Schleswig-Holstein"
"B2C","Fritz-Kola","Soft Drinks","2.12","1","0.0","2.12","Bayern"
"B2C","Evian","Water","1.31","3","0.0","3.93","Bayern"
"B2C","Mango Juice","Juices","3.21","13","0.0","41.73","Baden-WÃ¼rttemberg"
"B2C","Mountain Dew","Soft Drinks","0.96","8","0.0","7.68","Baden-WÃ¼rttemberg"
"B2C","Bacardi","Alcoholic Beverages","13.84","1","0.0","13.84","Baden-WÃ¼rttemberg"
"B2C","Rockstar","Soft Drinks","2.27","10","0.0","22.7","Hessen"
"B2C","Cranberry Juice","Juices","3.67","5","0.0","18.35","Mecklenburg-Vorpommern"
"B2C","Volvic Touch","Water","1.46","7","0.0","10.22","Mecklenburg-Vorpommern"
"B2C","San Pellegrino","Water","0.91","7","0.0","6.37","Mecklenburg-Vorpommern"
"B2C","Selters","Water","0.49","6","0.0","2.94","Mecklenburg-Vorpommern"
"B2B","Mango Juice","Juices","3.34","27","0.05","85.67","Niedersachsen"
"B2B","Club Mate","Soft Drinks","2.22","82","0.05","172.94","Niedersachsen"
"B2B","Pepsi","Soft Drinks","1.3","58","0.05","71.63","Niedersachsen"
"B2B","Pepsi","Soft Drinks","0.81","73","0.1","53.22","Hamburg"
"B2B","Fritz-Kola","Soft Drinks","2.56","43","0.05","104.58","Hamburg"
"B2B","Mango Juice","Juices","2.83","46","0.1","117.16","Hamburg"
"B2C","Jever","Alcoholic Beverages","1.99","15","0.0","29.85","Mecklenburg-Vorpommern"
"B2C","Pepsi","Soft Drinks","1.58","11","0.0","17.38","Mecklenburg-Vorpommern"
"B2C","Mango Juice","Juices","3.31","9","0.0","29.79","Mecklenburg-Vorpommern"
"B2B","Havana Club","Alcoholic Beverages","13.44","28","0.05","357.5","Rheinland-Pfalz"
"B2B","Monster","Soft Drinks","3.09","80","0.1","222.48","Rheinland-Pfalz"
"B2C","Rauch Multivitamin","Juices","2.45","6","0.0","14.7","Niedersachsen"
"B2C","Evian","Water","1.31","3","0.0","3.93","Niedersachsen"
"B2C","Fanta","Soft Drinks","1.23","10","0.0","12.3","Niedersachsen"
"B2C","Vio Wasser","Water","1.71","7","0.0","11.97","Niedersachsen"
"B2C","Volvic Touch","Water","1.46","2","0.0","2.92","Niedersachsen"
"B2C","MoÃ«t & Chandon","Alcoholic Beverages","60.58","15","0.0","908.7","Sachsen"
"B2C","Cranberry Juice","Juices","3.67","6","0.0","22.02","Sachsen"
"B2C","Tomato Juice","Juices","3.43","14","0.0","48.02","Sachsen"
"B2B","Sprite","Soft Drinks","1.21","95","0.1","103.46","Hamburg"
"B2B","Cranberry Juice","Juices","3.04","49","0.05","141.51","Hamburg"
"B2C","Rauch Multivitamin","Juices","2.31","10","0.0","23.1","Rheinland-Pfalz"
"B2C","Hohes C Orange","Juices","1.75","13","0.0","22.75","Rheinland-Pfalz"
"B2C","Mango Juice","Juices","3.12","11","0.0","34.32","Rheinland-Pfalz"
"B2C","Fritz-Kola","Soft Drinks","1.99","13","0.0","25.87","Rheinland-Pfalz"
"B2C","Monster","Soft Drinks","3.12","1","0.0","3.12","Saarland"
"B2C","Cranberry Juice","Juices","3.46","1","0.0","3.46","Saarland"
"B2C","Rockstar","Soft Drinks","2.21","7","0.0","15.47","Saarland"
"B2C","Schwip Schwap","Soft Drinks","1.2","2","0.0","2.4","Saarland"
"B2C","Hohes C Orange","Juices","1.75","4","0.0","7.0","Saarland"
"B2C","Vio Wasser","Water","1.66","8","0.0","13.28","Berlin"
"B2C","Sprite","Soft Drinks","0.55","3","0.0","1.65","Berlin"
"B2C","Rauch Multivitamin","Juices","2.38","10","0.0","23.8","Berlin"
"B2C","Sauvignon Blanc","Alcoholic Beverages","8.83","14","0.0","123.62","Berlin"
"B2C","San Pellegrino","Water","0.89","12","0.0","10.68","Berlin"
"B2C","Gerolsteiner","Water","1.04","3","0.0","3.12","Berlin"
"B2B","Fanta","Soft Drinks","0.65","32","0.05","19.76","Bayern"
"B2B","Red Bull","Soft Drinks","2.06","32","0.05","62.62","Bayern"
"B2B","Sprite","Soft Drinks","0.91","77","0.05","66.57","Bayern"
"B2B","Schwip Schwap","Soft Drinks","0.96","94","0.1","81.22","Bremen"
"B2B","Tomato Juice","Juices","3.07","77","0.1","212.75","Bremen"
"B2B","Volvic","Water","0.61","91","0.1","49.96","Hamburg"
"B2B","Selters","Water","1.26","100","0.1","113.4","Hamburg"
"B2B","Sprite","Soft Drinks","0.7","13","0.05","8.64","Sachsen-Anhalt"
"B2B","Passion Fruit Juice","Juices","4.12","78","0.05","305.29","Brandenburg"
"B2B","Tomato Juice","Juices","3.0","68","0.15","173.4","Brandenburg"
"B2B","Mango Juice","Juices","3.12","61","0.1","171.29","Brandenburg"
"B2B","Monster","Soft Drinks","1.87","39","0.1","65.64","Brandenburg"
"B2C","Passion Fruit Juice","Juices","2.93","4","0.0","11.72","Schleswig-Holstein"
"B2C","Volvic Touch","Water","1.38","6","0.0","8.28","Schleswig-Holstein"
"B2C","Jack Daniels","Alcoholic Beverages","48.79","2","0.0","97.58","Schleswig-Holstein"
"B2C","RotkÃ¤ppchen Sekt","Alcoholic Beverages","8.54","4","0.0","34.16","Hessen"
"B2C","Mezzo Mix","Soft Drinks","0.63","3","0.0","1.89","Hessen"
"B2C","Monster","Soft Drinks","3.31","14","0.0","46.34","Hessen"
"B2C","Vittel","Water","0.59","14","0.0","8.26","Hessen"
"B2B","Fritz-Kola","Soft Drinks","2.1","65","0.05","129.67","Schleswig-Holstein"
"B2B","Gerolsteiner","Water","1.09","85","0.15","78.75","Schleswig-Holstein"
"B2B","Granini Apple","Juices","2.31","68","0.15","133.52","Schleswig-Holstein"
"B2C","Rauch Multivitamin","Juices","2.38","8","0.0","19.04","Brandenburg"
"B2C","Coca-Cola","Soft Drinks","1.07","3","0.0","3.21","Brandenburg"
"B2C","Rockstar","Soft Drinks","2.27","3","0.0","6.81","Brandenburg"
"B2C","Volvic Touch","Water","1.42","10","0.0","14.2","Brandenburg"
"B2C","Cranberry Juice","Juices","3.67","15","0.0","55.05","Brandenburg"
"B2C","Passion Fruit Juice","Juices","3.11","11","0.0","34.21","Brandenburg"
"B2C","Granini Apple","Juices","1.69","14","0.0","23.66","Brandenburg"
"B2C","Mango Juice","Juices","3.21","5","0.0","16.05","Hamburg"
"B2C","Vittel","Water","0.58","5","0.0","2.9","Hamburg"
"B2B","Gerolsteiner","Water","0.8","9","0.05","6.84","Sachsen-Anhalt"
"B2C","Rauch Multivitamin","Juices","2.31","11","0.0","25.41","Hessen"
"B2C","Gerolsteiner","Water","1.04","5","0.0","5.2","Bayern"
"B2C","Tomato Juice","Juices","3.33","11","0.0","36.63","Bayern"
"B2C","Cranberry Juice","Juices","3.67","15","0.0","55.05","Rheinland-Pfalz"
"B2C","Riesling","Alcoholic Beverages","4.32","2","0.0","8.64","Rheinland-Pfalz"
"B2C","Gerolsteiner","Water","1.07","3","0.0","3.21","Rheinland-Pfalz"
"B2B","Granini Apple","Juices","1.3","25","0.05","30.88","Sachsen"
"B2B","Rauch Multivitamin","Juices","3.08","88","0.05","257.49","Sachsen"
"B2B","Chardonnay","Alcoholic Beverages","10.44","86","0.1","808.06","Sachsen"
"B2B","Johnnie Walker","Alcoholic Beverages","25.76","27","0.05","660.74","Sachsen-Anhalt"
"B2B","Erdinger WeiÃŸbier","Alcoholic Beverages","2.72","16","0.05","41.34","Sachsen-Anhalt"
"B2B","Granini Apple","Juices","1.62","4","0.05","6.16","Sachsen-Anhalt"
"B2C","Coca-Cola","Soft Drinks","1.04","2","0.0","2.08","Hamburg"
"B2C","Merlot","Alcoholic Beverages","4.22","15","0.0","63.3","Hamburg"
"B2C","Veuve Clicquot","Alcoholic Beverages","106.01","2","0.0","212.02","Hamburg"
"B2C","Rauch Multivitamin","Juices","2.31","9","0.0","20.79","Hamburg"
"B2C","Chardonnay","Alcoholic Beverages","4.74","15","0.0","71.1","Hamburg"
"B2C","Rauch Multivitamin","Juices","2.31","11","0.0","25.41","ThÃ¼ringen"
"B2C","Selters","Water","0.46","5","0.0","2.3","ThÃ¼ringen"
"B2C","Fanta","Soft Drinks","1.16","12","0.0","13.92","ThÃ¼ringen"
"B2C","Apollinaris","Water","0.96","9","0.0","8.64","Sachsen-Anhalt"
"B2C","Jack Daniels","Alcoholic Beverages","50.25","15","0.0","753.75","Sachsen-Anhalt"
"B2C","San Pellegrino","Water","0.89","9","0.0","8.01","Sachsen-Anhalt"
"B2C","Rockstar","Soft Drinks","2.27","7","0.0","15.89","Sachsen-Anhalt"
"B2C","Veuve Clicquot","Alcoholic Beverages","106.01","12","0.0","1272.12","Berlin"
"B2C","Volvic Touch","Water","1.38","3","0.0","4.14","Berlin"
"B2C","Warsteiner","Alcoholic Beverages","1.02","12","0.0","12.24","Berlin"
"B2C","Mezzo Mix","Soft Drinks","0.59","3","0.0","1.77","Berlin"
"B2C","Schwip Schwap","Soft Drinks","1.2","8","0.0","9.6","Berlin"
"B2C","Evian","Water","1.31","8","0.0","10.48","Hessen"
"B2C","Tomato Juice","Juices","3.23","5","0.0","16.15","ThÃ¼ringen"
"B2C","Club Mate","Soft Drinks","2.13","5","0.0","10.65","ThÃ¼ringen"
"B2C","Jack Daniels","Alcoholic Beverages","48.79","3","0.0","146.37","ThÃ¼ringen"
"B2C","KÃ¶lsch","Alcoholic Beverages","0.93","10","0.0","9.3","Saarland"
"B2B","Cranberry Juice","Juices","3.69","9","0.1","29.89","Nordrhein-Westfalen"
"B2B","Krombacher","Alcoholic Beverages","1.24","33","0.05","38.87","Nordrhein-Westfalen"
"B2B","Tomato Juice","Juices","2.48","93","0.15","196.04","Nordrhein-Westfalen"
"B2B","Monster","Soft Drinks","3.43","81","0.15","236.16","Nordrhein-Westfalen"
"B2B","Hohes C Orange","Juices","2.21","43","0.05","90.28","Nordrhein-Westfalen"
"B2C","Vio Wasser","Water","1.66","12","0.0","19.92","Hamburg"
"B2C","Granini Apple","Juices","1.64","10","0.0","16.4","Hamburg"
"B2C","Monster","Soft Drinks","3.21","7","0.0","22.47","Hamburg"
"B2C","Havana Club","Alcoholic Beverages","12.96","12","0.0","155.52","Hamburg"
"B2B","Hohes C Orange","Juices","1.14","22","0.05","23.83","Hessen"
"B2B","Chardonnay","Alcoholic Beverages","11.32","97","0.15","933.33","Hessen"
"B2B","Veuve Clicquot","Alcoholic Beverages","86.7","49","0.1","3823.47","Hessen"
"B2B","Passion Fruit Juice","Juices","2.67","3","0.05","7.61","Hessen"
"B2C","Veuve Clicquot","Alcoholic Beverages","109.19","10","0.0","1091.9","Rheinland-Pfalz"
"B2C","Vio Wasser","Water","1.66","14","0.0","23.24","Rheinland-Pfalz"
"B2C","Riesling","Alcoholic Beverages","4.19","5","0.0","20.95","Rheinland-Pfalz"
"B2C","Hohes C Orange","Juices","1.8","8","0.0","14.4","Rheinland-Pfalz"
"B2C","Mango Juice","Juices","3.21","13","0.0","41.73","Rheinland-Pfalz"
"B2C","Erdinger WeiÃŸbier","Alcoholic Beverages","1.92","8","0.0","15.36","Bayern"
"B2C","Vittel","Water","0.56","6","0.0","3.36","Bayern"
"B2C","Hohes C Orange","Juices","1.75","10","0.0","17.5","Bayern"
"B2C","Coca-Cola","Soft Drinks","1.04","6","0.0","6.24","Bayern"
"B2C","Rauch Multivitamin","Juices","2.31","1","0.0","2.31","Bayern"
"B2B","Warsteiner","Alcoholic Beverages","1.01","26","0.05","24.95","Baden-WÃ¼rttemberg"
"B2C","Monster","Soft Drinks","3.31","2","0.0","6.62","Bayern"
"B2C","MoÃ«t & Chandon","Alcoholic Beverages","60.58","8","0.0","484.64","Bayern"
"B2C","Warsteiner","Alcoholic Beverages","1.08","15","0.0","16.2","Bayern"
"B2C","Rockstar","Soft Drinks","2.21","8","0.0","17.68","Schleswig-Holstein"
"B2C","San Pellegrino","Water","0.86","7","0.0","6.02","Schleswig-Holstein"
"B2C","Club Mate","Soft Drinks","2.13","13","0.0","27.69","Schleswig-Holstein"
"B2C","Rauch Multivitamin","Juices","2.31","6","0.0","13.86","Schleswig-Holstein"
"B2C","Rockstar","Soft Drinks","2.34","11","0.0","25.74","Bayern"
"B2C","Riesling","Alcoholic Beverages","4.32","10","0.0","43.2","Bayern"
"B2C","Beck's","Alcoholic Beverages","1.41","2","0.0","2.82","Bayern"
"B2B","Tomato Juice","Juices","2.69","54","0.1","130.73","Hessen"
"B2C","Volvic","Water","0.57","10","0.0","5.7","Mecklenburg-Vorpommern"
"B2C","Mango Juice","Juices","3.21","8","0.0","25.68","Mecklenburg-Vorpommern"
"B2C","Fanta","Soft Drinks","1.19","15","0.0","17.85","Mecklenburg-Vorpommern"
"B2C","Tomato Juice","Juices","3.33","4","0.0","13.32","Mecklenburg-Vorpommern"
"B2C","Selters","Water","0.47","4","0.0","1.88","Mecklenburg-Vorpommern"
"B2C","Gerolsteiner","Water","1.07","5","0.0","5.35","Bremen"
"B2C","Red Bull","Soft Drinks","2.35","10","0.0","23.5","Bremen"
"B2C","Chardonnay","Alcoholic Beverages","5.03","11","0.0","55.33","Bremen"
"B2C","Fanta","Soft Drinks","1.23","1","0.0","1.23","Bremen"
"B2B","Volvic Touch","Water","0.6","67","0.1","36.18","Hessen"
"B2B","Fritz-Kola","Soft Drinks","2.32","92","0.05","202.77","Hessen"
"B2B","Chardonnay","Alcoholic Beverages","11.71","55","0.1","579.65","Hessen"
"B2B","Fanta","Soft Drinks","0.63","16","0.05","9.58","Hessen"
"B2C","Augustiner","Alcoholic Beverages","1.12","12","0.0","13.44","ThÃ¼ringen"
"B2C","Fanta","Soft Drinks","1.19","4","0.0","4.76","ThÃ¼ringen"
"B2C","Volvic Touch","Water","1.42","9","0.0","12.78","ThÃ¼ringen"
"B2C","Club Mate","Soft Drinks","2.19","1","0.0","2.19","ThÃ¼ringen"
"B2C","Rockstar","Soft Drinks","2.21","6","0.0","13.26","Rheinland-Pfalz"
"B2C","Mango Juice","Juices","3.12","5","0.0","15.6","Niedersachsen"
"B2C","Mezzo Mix","Soft Drinks","0.59","9","0.0","5.31","Niedersachsen"
"B2C","Pepsi","Soft Drinks","1.49","13","0.0","19.37","Niedersachsen"
"B2C","Merlot","Alcoholic Beverages","4.35","13","0.0","56.55","ThÃ¼ringen"
"B2C","Rockstar","Soft Drinks","2.27","5","0.0","11.35","ThÃ¼ringen"
"B2C","Tomato Juice","Juices","3.33","11","0.0","36.63","ThÃ¼ringen"
"B2C","Jack Daniels","Alcoholic Beverages","50.25","3","0.0","150.75","ThÃ¼ringen"
"B2C","Johnnie Walker","Alcoholic Beverages","36.59","8","0.0","292.72","Hessen"
"B2C","Havana Club","Alcoholic Beverages","12.96","15","0.0","194.4","Hessen"
"B2C","Granini Apple","Juices","1.64","7","0.0","11.48","Hessen"
"B2C","Passion Fruit Juice","Juices","3.02","15","0.0","45.3","Hessen"
"B2C","Rauch Multivitamin","Juices","2.38","6","0.0","14.28","Hamburg"
"B2C","Granini Apple","Juices","1.64","9","0.0","14.76","Hamburg"
"B2C","Fritz-Kola","Soft Drinks","2.05","4","0.0","8.2","Berlin"
"B2C","Vittel","Water","0.64","13","0.0","8.32","Berlin"
"B2C","Chardonnay","Alcoholic Beverages","4.88","5","0.0","24.4","Berlin"
"B2C","Tomato Juice","Juices","3.33","8","0.0","26.64","Berlin"
"B2C","MoÃ«t & Chandon","Alcoholic Beverages","58.82","5","0.0","294.1","Baden-WÃ¼rttemberg"
"B2C","Rockstar","Soft Drinks","2.27","5","0.0","11.35","Baden-WÃ¼rttemberg"
"B2C","Tomato Juice","Juices","3.33","4","0.0","13.32","Baden-WÃ¼rttemberg"
"B2C","Jever","Alcoholic Beverages","1.88","5","0.0","9.4","Bayern"
"B2C","Veuve Clicquot","Alcoholic Beverages","106.01","2","0.0","212.02","Bayern"
"B2C","Apollinaris","Water","0.93","13","0.0","12.09","Bayern"
"B2C","Fritz-Kola","Soft Drinks","1.99","9","0.0","17.91","Bayern"
"B2C","Mountain Dew","Soft Drinks","0.99","13","0.0","12.87","Bremen"
"B2C","Beck's","Alcoholic Beverages","1.41","15","0.0","21.15","Bremen"
"B2C","Mango Juice","Juices","3.31","1","0.0","3.31","Baden-WÃ¼rttemberg"
"B2C","Hohes C Orange","Juices","1.86","12","0.0","22.32","Baden-WÃ¼rttemberg"
"B2C","Mezzo Mix","Soft Drinks","0.63","5","0.0","3.15","Baden-WÃ¼rttemberg"
"B2C","Apollinaris","Water","0.99","8","0.0","7.92","Baden-WÃ¼rttemberg"
"B2C","Fanta","Soft Drinks","1.19","2","0.0","2.38","Nordrhein-Westfalen"
"B2B","Erdinger WeiÃŸbier","Alcoholic Beverages","4.08","85","0.15","294.78","Bayern"
"B2B","Coca-Cola","Soft Drinks","1.3","46","0.05","56.81","Bayern"
"B2B","KÃ¶lsch","Alcoholic Beverages","0.96","32","0.05","29.18","Bayern"
"B2B","Club Mate","Soft Drinks","1.9","31","0.05","55.96","Niedersachsen"
"B2B","San Pellegrino","Water","0.72","51","0.1","33.05","Niedersachsen"
"B2B","Vio Wasser","Water","1.32","53","0.1","62.96","Niedersachsen"
"B2B","Rauch Multivitamin","Juices","2.2","4","0.05","8.36","Niedersachsen"
"B2B","Johnnie Walker","Alcoholic Beverages","28.98","1","0.05","27.53","Niedersachsen"
"B2C","Johnnie Walker","Alcoholic Beverages","36.59","10","0.0","365.9","Brandenburg"
"B2C","Chardonnay","Alcoholic Beverages","4.88","7","0.0","34.16","Brandenburg"
"B2C","Merlot","Alcoholic Beverages","4.35","14","0.0","60.9","Brandenburg"
"B2C","Havana Club","Alcoholic Beverages","12.96","3","0.0","38.88","Brandenburg"
"B2C","Selters","Water","0.47","13","0.0","6.11","Berlin"
"B2C","Volvic Touch","Water","1.42","2","0.0","2.84","Berlin"
"B2C","Evian","Water","1.26","7","0.0","8.82","Berlin"
"B2C","Tomato Juice","Juices","3.33","10","0.0","33.3","Berlin"
"B2C","Rockstar","Soft Drinks","2.27","10","0.0","22.7","Berlin"
"B2B","Jack Daniels","Alcoholic Beverages","36.12","87","0.15","2671.07","Baden-WÃ¼rttemberg"
"B2B","Mountain Dew","Soft Drinks","1.24","95","0.15","100.13","Baden-WÃ¼rttemberg"
"B2B","Krombacher","Alcoholic Beverages","1.46","97","0.1","127.46","Baden-WÃ¼rttemberg"
"B2B","Cranberry Juice","Juices","2.53","22","0.05","52.88","Baden-WÃ¼rttemberg"
"B2B","Pepsi","Soft Drinks","0.87","8","0.1","6.26","Hessen"
"B2B","Tanqueray","Alcoholic Beverages","25.17","63","0.15","1347.85","Hessen"
"B2C","Mezzo Mix","Soft Drinks","0.61","11","0.0","6.71","Nordrhein-Westfalen"
"B2B","Sauvignon Blanc","Alcoholic Beverages","11.22","32","0.05","341.09","Brandenburg"
"B2C","Granini Apple","Juices","1.64","4","0.0","6.56","Nordrhein-Westfalen"
"B2C","Havana Club","Alcoholic Beverages","12.96","10","0.0","129.6","Nordrhein-Westfalen"
"B2C","KÃ¶lsch","Alcoholic Beverages","0.96","2","0.0","1.92","Nordrhein-Westfalen"
"B2C","Vio Wasser","Water","1.66","3","0.0","4.98","Nordrhein-Westfalen"
"B2C","Schwip Schwap","Soft Drinks","1.27","13","0.0","16.51","Nordrhein-Westfalen"
"B2C","Johnnie Walker","Alcoholic Beverages","36.59","9","0.0","329.31","Rheinland-Pfalz"
"B2C","Havana Club","Alcoholic Beverages","12.96","1","0.0","12.96","Rheinland-Pfalz"
"B2B","Club Mate","Soft Drinks","2.86","85","0.1","218.79","ThÃ¼ringen"
"B2B","Red Bull","Soft Drinks","2.8","37","0.1","93.24","ThÃ¼ringen"
"B2B","Hohes C Orange","Juices","2.42","28","0.05","64.37","ThÃ¼ringen"
"B2B","Tomato Juice","Juices","2.81","72","0.15","171.97","ThÃ¼ringen"
